"","Date","Irradiance","Energy","External_Temperature","Office_Temperature","Delta_Temperature","Day","Month","Hours","Working"
"2647",(01/29/18 15:15:00),471.392020460358,35.85,12.797,22.5793,-9.7823,2,1,15,1
"2648",(01/29/18 15:30:00),431.116253196931,29.825,12.8211,22.6018,-9.7807,2,1,15,1
"2649",(01/29/18 15:45:00),380.837672634271,35.75,12.7764,22.6025,-9.8261,2,1,15,1
"2650",(01/29/18 16:00:00),332.029232736573,29.525,12.6792,22.6093,-9.9301,2,1,16,1
"2651",(01/29/18 16:15:00),263.720613810742,37.5,12.3603,22.6093,-10.249,2,1,16,1
"2652",(01/29/18 16:30:00),190.663516624041,29.95,12.093,22.5862,-10.4932,2,1,16,1
"2653",(01/29/18 16:45:00),90.9256969309463,28.8,11.8771,22.5725,-10.6954,2,1,16,1
"2654",(01/29/18 17:00:00),19.4638043478261,35.625,11.7367,22.5631,-10.8264,2,1,17,1
"2655",(01/29/18 17:15:00),4.66553069053709,28.625,11.142,22.5631,-11.4211,2,1,17,1
"2656",(01/29/18 17:30:00),0.328957800511509,34.875,10.2642,22.5568,-12.2926,2,1,17,1
"2657",(01/29/18 17:45:00),0.049040920716113,34,9.755,22.5537,-12.7987,2,1,17,1
"2658",(01/29/18 18:00:00),0.137506393861893,33.375,9.4519,22.5743,-13.1224,2,1,18,1
"2659",(01/29/18 18:15:00),0.818983375959079,28.875,9.0585,22.5518,-13.4933,2,1,18,1
"2660",(01/29/18 18:30:00),2.59426470588235,39.75,8.3372,22.5331,-14.1959,2,1,18,1
"2661",(01/29/18 18:45:00),3.28083759590793,25.625,7.9969,22.5431,-14.5462,2,1,18,1
"2662",(01/29/18 19:00:00),3.13371483375959,34.125,8.0923,22.4718,-14.3795,2,1,19,1
"2663",(01/29/18 19:15:00),4.64907928388747,27.625,8.0353,22.38,-14.3447,2,1,19,1
"2664",(01/29/18 19:30:00),4.79620204603581,31.875,7.438,22.3118,-14.8738,2,1,19,1
"2665",(01/29/18 19:45:00),6.31647058823529,15.125,7.209,22.2637,-15.0547,2,1,19,1
"2666",(01/29/18 20:00:00),5.1002557544757,10.25,6.6653,22.1318,-15.4665,2,1,20,1
"2667",(01/29/18 20:15:00),7.0177557544757,7.75,6.6029,21.965,-15.3621,2,1,20,1
"2668",(01/29/18 20:30:00),6.67937340153453,7.5,6.7035,21.8306,-15.1271,2,1,20,1
"2669",(01/29/18 20:45:00),5.71817135549872,6.875,6.7651,21.7056,-14.9405,2,1,20,1
"2670",(01/29/18 21:00:00),5.7525,6.5,6.7577,21.5706,-14.8129,2,1,21,0
"2671",(01/29/18 21:15:00),5.80154092071611,6.375,6.7081,21.4512,-14.7431,2,1,21,0
"2672",(01/29/18 21:30:00),5.71326726342711,6,6.6326,21.3387,-14.7061,2,1,21,0
"2673",(01/29/18 21:45:00),6.52734654731458,6.125,6.4727,21.1974,-14.7247,2,1,21,0
"2674",(01/29/18 22:00:00),6.63033248081841,6.125,6.1996,21.0968,-14.8972,2,1,22,0
"2675",(01/29/18 22:15:00),5.36998081841432,5.625,5.9026,21.0162,-15.1136,2,1,22,0
"2676",(01/29/18 22:30:00),5.4484462915601,5.625,5.6217,20.9124,-15.2907,2,1,22,0
"2677",(01/29/18 22:45:00),8.14079283887468,5.5,5.2843,20.845,-15.5607,2,1,22,0
"2678",(01/29/18 23:00:00),5.90943094629156,5.375,5.2396,20.7643,-15.5247,2,1,23,0
"2679",(01/29/18 23:15:00),6.81668797953964,5.5,5.1454,20.68,-15.5346,2,1,23,0
"2680",(01/29/18 23:30:00),5.06102301790281,5.5,4.9968,20.6187,-15.6219,2,1,23,0
"2681",(01/29/18 23:45:00),4.41858695652174,5.375,4.7811,20.5406,-15.7595,2,1,23,0
"2682",(01/30/18 00:00:00),6.17425191815857,5.5,4.703,20.4624,-15.7594,3,1,0,0
"2683",(01/30/18 00:15:00),6.04184143222506,5.25,4.5728,20.3974,-15.8246,3,1,0,0
"2684",(01/30/18 00:30:00),6.8412084398977,5.375,4.4004,20.3425,-15.9421,3,1,0,0
"2685",(01/30/18 00:45:00),6.26271739130435,5.125,4.2993,20.2612,-15.9619,3,1,0,0
"2686",(01/30/18 01:00:00),5.96337595907928,5.25,4.1361,20.1893,-16.0532,3,1,1,0
"2687",(01/30/18 01:15:00),5.09535166240409,5.125,3.9883,20.1443,-16.156,3,1,1,0
"2688",(01/30/18 01:45:00),6.17915601023018,5.125,3.8321,20.0174,-16.1853,3,1,1,0
"2689",(01/30/18 02:00:00),6.65975703324808,5.25,3.6451,19.9718,-16.3267,3,1,2,0
"2690",(01/30/18 02:15:00),6.76274296675192,5.25,3.579,19.8968,-16.3178,3,1,2,0
"2691",(01/30/18 02:30:00),6.55677109974425,5.25,3.3979,19.8349,-16.437,3,1,2,0
"2692",(01/30/18 02:45:00),5.43863810741688,5.25,3.3041,19.7962,-16.4921,3,1,2,0
"2693",(01/30/18 03:00:00),7.22863171355499,5.25,3.1632,19.7312,-16.568,3,1,3,0
"2694",(01/30/18 03:15:00),4.49705242966752,5.25,3.0746,19.6856,-16.611,3,1,3,0
"2695",(01/30/18 03:30:00),6.20858056265985,5.375,2.9749,19.6331,-16.6582,3,1,3,0
"2696",(01/30/18 03:45:00),5.86529411764706,5.25,2.9656,19.5812,-16.6156,3,1,3,0
"2697",(01/30/18 04:00:00),6.03693734015345,5.375,2.9264,19.5393,-16.6129,3,1,4,0
"2698",(01/30/18 04:15:00),6.80687979539642,5.25,2.8402,19.4706,-16.6304,3,1,4,0
"2699",(01/30/18 04:30:00),6.13521099744246,5.25,2.5379,19.4612,-16.9233,3,1,4,0
"2700",(01/30/18 04:45:00),2.51579923273657,5.25,2.551,19.3956,-16.8446,3,1,4,0
"2701",(01/30/18 05:00:00),1.9175,5.75,2.4844,19.36,-16.8756,3,1,5,0
"2702",(01/30/18 05:15:00),2.13818414322251,7.75,2.3288,19.3337,-17.0049,3,1,5,0
"2703",(01/30/18 05:30:00),0.995530690537084,8,2.4012,19.265,-16.8638,3,1,5,0
"2704",(01/30/18 05:45:00),1.78018542199489,8.5,2.2995,19.2518,-16.9523,3,1,5,0
"2705",(01/30/18 06:00:00),1.37804987212276,8.75,1.9722,19.2093,-17.2371,3,1,6,0
"2706",(01/30/18 06:15:00),1.46141943734015,8.75,1.9713,19.1706,-17.1993,3,1,6,0
"2707",(01/30/18 06:30:00),1.15736572890026,8,2.0298,19.1081,-17.0783,3,1,6,0
"2708",(01/30/18 06:45:00),1.31429667519182,36.625,2.1806,19.0943,-16.9137,3,1,6,0
"2709",(01/30/18 07:00:00),1.42709079283887,33.125,2.264,19.2281,-16.9641,3,1,7,1
"2710",(01/30/18 07:15:00),1.80960997442455,31.875,2.2733,19.4256,-17.1523,3,1,7,1
"2711",(01/30/18 07:30:00),2.71705882352941,31.25,2.2591,19.6656,-17.4065,3,1,7,1
"2712",(01/30/18 07:45:00),7.03234654731458,29.25,2.3399,19.9368,-17.5969,3,1,7,1
"2713",(01/30/18 08:00:00),15.3864322250639,34.5,2.3575,20.13,-17.7725,3,1,8,1
"2714",(01/30/18 08:15:00),21.6021547314578,32.175,2.0336,20.2337,-18.2001,3,1,8,1
"2715",(01/30/18 08:30:00),29.5524360613811,35.8,2.0523,20.4362,-18.3839,3,1,8,1
"2716",(01/30/18 08:45:00),42.7419373401535,43.175,2.0117,20.6237,-18.612,3,1,8,1
"2717",(01/30/18 09:00:00),61.4060358056266,40.525,2.1095,20.8099,-18.7004,3,1,9,1
"2718",(01/30/18 09:15:00),206.389482097187,39.725,2.5021,21.0237,-18.5216,3,1,9,1
"2719",(01/30/18 09:30:00),306.757122762148,38.8,2.925,21.235,-18.31,3,1,9,1
"2720",(01/30/18 09:45:00),355.635696930946,37.25,3.5116,21.4331,-17.9215,3,1,9,1
"2721",(01/30/18 10:00:00),398.392608695652,37.775,4.4136,21.6399,-17.2263,3,1,10,1
"2722",(01/30/18 10:15:00),455.941413043478,34.175,5.2273,21.8,-16.5727,3,1,10,1
"2723",(01/30/18 10:30:00),493.301585677749,36.225,6.0648,21.9306,-15.8658,3,1,10,1
"2724",(01/30/18 10:45:00),579.605863171356,29.875,6.9681,22.0712,-15.1031,3,1,10,1
"2725",(01/30/18 11:00:00),591.37405370844,39.6,7.9005,22.2062,-14.3057,3,1,11,1
"2726",(01/30/18 11:15:00),622.633101023018,31.706,8.8324,22.3024,-13.47,3,1,11,1
"2727",(01/30/18 11:30:00),656.593126598466,36.225,9.6489,22.3837,-12.7348,3,1,11,1
"2728",(01/30/18 11:45:00),676.811540920716,27.517,10.32,22.4624,-12.1424,3,1,11,1
"2729",(01/30/18 12:00:00),697.077109974425,37.236,10.9947,22.5543,-11.5596,3,1,12,1
"2730",(01/30/18 12:15:00),717.823030690537,28.088,12.0368,22.6387,-10.6019,3,1,12,1
"2731",(01/30/18 12:30:00),728.680748081841,29.722,12.9143,22.7012,-9.7869,3,1,12,1
"2732",(01/30/18 12:45:00),735.032615089514,34.244,13.4168,22.7406,-9.3238,3,1,12,1
"2733",(01/30/18 13:00:00),735.507519181586,29.209,13.671,22.7943,-9.1233,3,1,13,1
"2734",(01/30/18 13:15:00),734.095684143222,32.473,13.5894,22.7731,-9.1837,3,1,13,1
"2735",(01/30/18 13:30:00),727.873906649616,29.242,13.4893,22.7606,-9.2713,3,1,13,1
"2736",(01/30/18 13:45:00),725.108625319693,31.926,13.2303,22.7325,-9.5022,3,1,13,1
"2737",(01/30/18 14:00:00),729.295984654731,27.574,12.7683,22.6393,-9.871,3,1,14,1
"2738",(01/30/18 14:15:00),465.929130434783,38.35,12.2865,22.6175,-10.331,3,1,14,1
"2739",(01/30/18 14:30:00),412.148695652174,24.95,11.921,22.5906,-10.6696,3,1,14,1
"2740",(01/30/18 14:45:00),352.612109974425,33.45,11.6335,22.6031,-10.9696,3,1,14,1
"2741",(01/30/18 15:00:00),526.289910485934,30,11.4483,22.6156,-11.1673,3,1,15,1
"2742",(01/30/18 15:15:00),548.112742966752,30.9,11.4019,22.6212,-11.2193,3,1,15,1
"2743",(01/30/18 15:30:00),459.334840153453,33.75,11.3854,22.6468,-11.2614,3,1,15,1
"2744",(01/30/18 15:45:00),410.249008951407,27.175,11.5631,22.6393,-11.0762,3,1,15,1
"2745",(01/30/18 16:00:00),358.753702046036,35.95,11.6082,22.6556,-11.0474,3,1,16,1
"2746",(01/30/18 16:15:00),301.575274936061,31.8,11.5059,22.6924,-11.1865,3,1,16,1
"2747",(01/30/18 16:30:00),220.389827365729,32.025,11.4784,22.6887,-11.2103,3,1,16,1
"2748",(01/30/18 16:45:00),78.5230498721228,27.05,11.2648,22.6949,-11.4301,3,1,16,1
"2749",(01/30/18 17:00:00),21.7683503836317,29.625,11.1966,22.6887,-11.4921,3,1,17,1
"2750",(01/30/18 17:15:00),6.59804987212276,32.875,10.8712,22.6462,-11.775,3,1,17,1
"2751",(01/30/18 17:30:00),0.295971867007673,29.625,10.2868,22.6206,-12.3338,3,1,17,1
"2752",(01/30/18 17:45:00),0,33.5,9.8082,22.6074,-12.7992,3,1,17,1
"2753",(01/30/18 18:00:00),0.014712276214834,41.125,9.5599,22.575,-13.0151,3,1,18,1
"2754",(01/30/18 18:15:00),0.019616368286445,30,9.156,22.5687,-13.4127,3,1,18,1
"2755",(01/30/18 18:30:00),0.083369565217391,32.125,8.7759,22.5493,-13.7734,3,1,18,1
"2756",(01/30/18 18:45:00),0.088273657289003,35.75,8.0418,22.5556,-14.5138,3,1,18,1
"2757",(01/30/18 19:00:00),0.245204603580563,27.25,7.8178,22.5362,-14.7184,3,1,19,1
"2758",(01/30/18 19:15:00),0.765038363171356,37.75,7.5004,22.4843,-14.9839,3,1,19,1
"2759",(01/30/18 19:30:00),2.67763427109974,25.625,7.8341,22.4493,-14.6152,3,1,19,1
"2760",(01/30/18 19:45:00),3.86442455242967,21.75,8.113,22.3875,-14.2745,3,1,19,1
"2761",(01/30/18 20:00:00),4.5755179028133,13.25,7.5478,22.2293,-14.6815,3,1,20,1
"2762",(01/30/18 20:15:00),4.51176470588235,9.625,7.1242,22.1243,-15.0001,3,1,20,1
"2763",(01/30/18 20:30:00),4.8795716112532,7.5,7.0278,22.0049,-14.9771,3,1,20,1
"2764",(01/30/18 20:45:00),5.17381713554987,7.125,7.1761,21.9018,-14.7257,3,1,20,1
"2765",(01/30/18 21:00:00),4.84524296675192,6.875,7.3306,21.7762,-14.4456,3,1,21,0
"2766",(01/30/18 21:15:00),3.69278132992327,6.75,7.3646,21.6862,-14.3216,3,1,21,0
"2767",(01/30/18 21:30:00),4.81581841432225,6.375,7.3614,21.5593,-14.1979,3,1,21,0
"2768",(01/30/18 21:45:00),5.64460997442455,6.625,6.8131,21.4656,-14.6525,3,1,21,0
"2769",(01/30/18 22:00:00),6.13501918158568,6.375,6.3383,21.3587,-15.0204,3,1,22,0
"2770",(01/30/18 22:15:00),6.0124168797954,6,6.5001,21.2712,-14.7711,3,1,22,0
"2771",(01/30/18 22:30:00),6.25762148337596,6.125,5.9324,21.2031,-15.2707,3,1,22,0
"2772",(01/30/18 22:45:00),5.78192455242967,6,5.8285,21.1187,-15.2902,3,1,22,0
"2773",(01/30/18 23:00:00),5.26718670076726,6,5.7042,21.0368,-15.3326,3,1,23,0
"2774",(01/30/18 23:15:00),7.46893222506394,6,5.1665,20.9531,-15.7866,3,1,23,0
"2775",(01/30/18 23:30:00),5.64460997442455,5.875,5,20.8843,-15.8843,3,1,23,0
"2776",(01/30/18 23:45:00),5.2718989769821,6,4.5912,20.7756,-16.1844,3,1,23,0
"2777",(01/31/18 00:00:00),6.63033248081841,5.875,4.3308,20.7075,-16.3767,4,1,0,0
"2778",(01/31/18 00:15:00),5.46315856777494,5.75,4.248,20.6393,-16.3913,4,1,0,0
"2779",(01/31/18 00:30:00),6.53225063938619,5.5,4.0472,20.5806,-16.5334,4,1,0,0
"2780",(01/31/18 00:45:00),6.21838874680307,5.75,4.0233,20.5025,-16.4792,4,1,0,0
"2781",(01/31/18 01:00:00),7.09131713554987,5.625,3.9955,20.4437,-16.4482,4,1,1,0
"2782",(01/31/18 01:15:00),4.26656010230179,5.75,4.2128,20.3724,-16.1596,4,1,1,0
"2783",(01/31/18 01:30:00),7.84164322250639,5.75,4.2203,20.3075,-16.0872,4,1,1,0
"2784",(01/31/18 01:45:00),6.29214194373402,5.75,4.522,20.2649,-15.7429,4,1,1,0
"2785",(01/31/18 02:00:00),6.3606074168798,5.625,4.5327,20.1906,-15.6579,4,1,2,0
"2786",(01/31/18 02:30:00),7.12564578005115,5.625,4.4683,20.0662,-15.5979,4,1,2,0
"2787",(01/31/18 02:45:00),6.59109974424552,5.875,4.659,20.0368,-15.3778,4,1,2,0
"2788",(01/31/18 03:00:00),7.06189258312021,5.625,4.7434,19.9624,-15.219,4,1,3,0
"2789",(01/31/18 03:15:00),5.82115728900256,5.75,4.3392,19.9193,-15.5801,4,1,3,0
"2790",(01/31/18 03:30:00),6.88044117647059,5.75,4.3249,19.8481,-15.5232,4,1,3,0
"2791",(01/31/18 03:45:00),7.38556265984655,5.625,4.7068,19.8181,-15.1113,4,1,3,0
"2792",(01/31/18 04:00:00),7.4100831202046,5.75,4.6616,19.7825,-15.1209,4,1,4,0
"2793",(01/31/18 04:15:00),4.04587595907928,5.875,4.7949,19.7237,-14.9288,4,1,4,0
"2794",(01/31/18 04:30:00),6.88044117647059,5.75,4.804,19.6912,-14.8872,4,1,4,0
"2795",(01/31/18 04:45:00),6.35079923273657,5.625,4.7979,19.6425,-14.8446,4,1,4,0
"2796",(01/31/18 05:00:00),5.77702046035806,5.875,4.6307,19.6031,-14.9724,4,1,5,0
"2797",(01/31/18 05:15:00),6.38022378516624,8.25,4.589,19.5668,-14.9778,4,1,5,0
"2798",(01/31/18 05:30:00),3.49171355498721,8.625,4.5907,19.4906,-14.8999,4,1,5,0
"2799",(01/31/18 05:45:00),4.84033887468031,8.375,4.7967,19.4275,-14.6308,4,1,5,0
"2800",(01/31/18 06:00:00),6.46359335038363,8.625,4.9085,19.4412,-14.5327,4,1,6,0
"2801",(01/31/18 06:15:00),6.47830562659847,8.625,5.058,19.4293,-14.3713,4,1,6,0
"2802",(01/31/18 06:30:00),8.09175191815857,8.625,5.2699,19.3806,-14.1107,4,1,6,0
"2803",(01/31/18 06:45:00),7.09131713554987,38.25,5.3946,19.4087,-14.0141,4,1,6,0
"2804",(01/31/18 07:00:00),4.52157289002558,42.75,5.6417,19.5931,-13.9514,4,1,7,1
"2805",(01/31/18 07:15:00),4.72754475703325,28.5,5.8969,19.8412,-13.9443,4,1,7,1
"2806",(01/31/18 07:30:00),6.20858056265985,29.25,6.114,20.0643,-13.9503,4,1,7,1
"2807",(01/31/18 07:45:00),9.50267902813299,27.875,6.2294,20.2068,-13.9774,4,1,7,1
"2808",(01/31/18 08:00:00),10.4375895140665,31.125,6.2284,20.3487,-14.1203,4,1,8,1
"2809",(01/31/18 08:15:00),14.9781202046036,31,6.4757,20.4912,-14.0155,4,1,8,1
"2810",(01/31/18 08:30:00),17.5612020460358,32.625,6.3223,20.6731,-14.3508,4,1,8,1
"2811",(01/31/18 08:45:00),37.3772698209719,39.425,6.4432,20.9156,-14.4724,4,1,8,1
"2812",(01/31/18 09:00:00),43.1808695652174,35.35,6.5772,21.1381,-14.5609,4,1,9,1
"2813",(01/31/18 09:15:00),40.4707992327366,38.05,6.6615,21.3287,-14.6672,4,1,9,1
"2814",(01/31/18 09:30:00),46.0060166240409,32.225,7.003,21.5237,-14.5207,4,1,9,1
"2815",(01/31/18 09:45:00),42.5637787723785,44.675,7.3723,21.6693,-14.297,4,1,9,1
"2816",(01/31/18 10:00:00),50.6452237851662,33.4,7.5072,21.7793,-14.2721,4,1,10,1
"2817",(01/31/18 10:15:00),52.7477493606138,36.225,7.7245,21.9006,-14.1761,4,1,10,1
"2818",(01/31/18 10:30:00),61.657320971867,37.35,7.9378,22.0499,-14.1121,4,1,10,1
"2819",(01/31/18 10:45:00),67.473925831202,37.275,8.1544,22.1424,-13.988,4,1,10,1
"2820",(01/31/18 11:00:00),70.5735230179028,33.45,8.9186,22.1918,-13.2732,4,1,11,1
"2821",(01/31/18 11:15:00),86.4440920716113,35.45,10.1464,22.2643,-12.1179,4,1,11,1
"2822",(01/31/18 11:30:00),141.96074168798,40.225,10.7624,22.3237,-11.5613,4,1,11,1
"2823",(01/31/18 11:45:00),189.480159846547,32.175,11.1621,22.3993,-11.2372,4,1,11,1
"2824",(01/31/18 12:00:00),265.294942455243,37.325,11.5271,22.4712,-10.9441,4,1,12,1
"2825",(01/31/18 12:15:00),189.158152173913,32.175,11.7081,22.5143,-10.8062,4,1,12,1
"2826",(01/31/18 12:30:00),189.768452685422,36.375,11.7839,22.525,-10.7411,4,1,12,1
"2827",(01/31/18 12:45:00),197.928094629156,31.375,11.9763,22.5231,-10.5468,4,1,12,1
"2828",(01/31/18 13:00:00),233.912563938619,38.525,12.236,22.5249,-10.2889,4,1,13,1
"2829",(01/31/18 13:15:00),252.84584398977,29.325,12.4621,22.51,-10.0479,4,1,13,1
"2830",(01/31/18 13:30:00),237.089303069054,32.15,12.6419,22.4993,-9.8574,4,1,13,1
"2831",(01/31/18 13:45:00),377.34118286445,34.285,12.8962,22.4412,-9.545,4,1,13,1
"2832",(01/31/18 14:00:00),534.513644501279,30.983,13.0968,22.3762,-9.2794,4,1,14,1
"2833",(01/31/18 14:15:00),787.19702685422,32.363,13.6293,22.3381,-8.7088,4,1,14,1
"2834",(01/31/18 14:30:00),294.295895140665,29.125,13.6082,22.3406,-8.7324,4,1,14,1
"2835",(01/31/18 14:45:00),631.969034526854,27.594,13.6885,22.3887,-8.7002,4,1,14,1
"2836",(01/31/18 15:00:00),731.709104859335,27.116,13.9346,22.4368,-8.5022,4,1,15,1
"2837",(01/31/18 15:15:00),606.237538363171,33.475,14.1374,22.53,-8.3926,4,1,15,1
"2838",(01/31/18 15:30:00),646.52175831202,26.05,14.2062,22.5681,-8.3619,4,1,15,1
"2839",(01/31/18 15:45:00),547.880658567775,26.425,14.2395,22.5837,-8.3442,4,1,15,1
"2840",(01/31/18 16:00:00),125.041406649616,30.675,13.8855,22.6031,-8.7176,4,1,16,1
"2841",(01/31/18 16:15:00),60.9961061381074,33.225,13.367,22.62,-9.253,4,1,16,1
"2842",(01/31/18 16:30:00),38.5444757033248,32.3,12.9804,22.6137,-9.6333,4,1,16,1
"2843",(01/31/18 16:45:00),20.5240792838875,34.8,12.6661,22.6212,-9.9551,4,1,16,1
"2844",(01/31/18 17:00:00),11.5335869565217,34.75,12.5678,22.6356,-10.0678,4,1,17,1
"2845",(01/31/18 17:15:00),2.20512148337596,33,12.1447,22.6474,-10.5027,4,1,17,1
"2846",(01/31/18 17:30:00),0.029808184143223,35.625,11.9697,22.6218,-10.6521,4,1,17,1
"2847",(01/31/18 17:45:00),0,32.875,11.8352,22.5362,-10.701,4,1,17,1
"2848",(01/31/18 18:00:00),0,35.875,12.1349,22.5237,-10.3888,4,1,18,1
"2849",(01/31/18 18:15:00),0,34.625,12.1054,22.5275,-10.4221,4,1,18,1
"2850",(01/31/18 18:30:00),0,30.625,12.0978,22.5868,-10.489,4,1,18,1
"2851",(01/31/18 18:45:00),0,35.875,11.9699,22.6387,-10.6688,4,1,18,1
"2852",(01/31/18 19:00:00),0,24.625,11.6292,22.6687,-11.0395,4,1,19,1
"2853",(01/31/18 19:15:00),0,33.5,11.3944,22.6556,-11.2612,4,1,19,1
"2854",(01/31/18 19:30:00),0,30,11.0143,22.5937,-11.5794,4,1,19,1
"2855",(01/31/18 19:45:00),0,15,10.6124,22.4981,-11.8857,4,1,19,1
"2856",(01/31/18 20:00:00),0,10.75,10.2478,22.3431,-12.0953,4,1,20,1
"2857",(01/31/18 20:15:00),0,9.625,9.8267,22.2075,-12.3808,4,1,20,1
"2858",(01/31/18 20:30:00),0,8.25,9.4263,22.0881,-12.6618,4,1,20,1
"2859",(01/31/18 20:45:00),0,7.5,9.3146,21.9787,-12.6641,4,1,20,1
"2860",(01/31/18 21:00:00),0,7.375,9.4153,21.8562,-12.4409,4,1,21,0
"2861",(01/31/18 21:15:00),0.004904092071611,7.125,9.4952,21.7274,-12.2322,4,1,21,0
"2862",(01/31/18 21:30:00),0.304053708439898,7,9.457,21.6206,-12.1636,4,1,21,0
"2863",(01/31/18 21:45:00),0.112794117647059,6.875,9.6752,21.5231,-11.8479,4,1,21,0
"2864",(01/31/18 22:00:00),0.044136828644501,7.125,9.7372,21.4162,-11.679,4,1,22,0
"2865",(01/31/18 22:15:00),0.088273657289003,6.25,10.0111,21.3512,-11.3401,4,1,22,0
"2866",(01/31/18 22:30:00),0.058849104859335,6.5,9.9913,21.29,-11.2987,4,1,22,0
"2867",(01/31/18 22:45:00),0.083369565217391,6.375,9.6916,21.2056,-11.514,4,1,22,0
"2868",(01/31/18 23:00:00),0.058849104859335,6.125,9.7709,21.1375,-11.3666,4,1,23,0
"2869",(01/31/18 23:15:00),0.049040920716113,6.25,9.8009,21.0656,-11.2647,4,1,23,0
"2870",(01/31/18 23:30:00),0.063753196930946,6.125,9.6984,21.0006,-11.3022,4,1,23,0
"2871",(01/31/18 23:45:00),0.161835038363171,6.125,9.8975,20.9356,-11.0381,4,1,23,0
"2872",(02/01/18 00:00:00),0.191259590792839,6,10.8711,20.8768,-10.0057,5,2,0,0
"2873",(02/01/18 00:15:00),0.304053708439898,6,11.2513,20.8381,-9.5868,5,2,0,0
"2874",(02/01/18 00:30:00),0.441368286445013,5.875,11.2804,20.7693,-9.4889,5,2,0,0
"2875",(02/01/18 00:45:00),0.980818414322251,5.875,11.4228,20.7337,-9.3109,5,2,0,0
"2876",(02/01/18 01:15:00),6.15463554987212,5.625,11.4496,20.6393,-9.1897,5,2,1,0
"2877",(02/01/18 01:30:00),6.15953964194373,5.875,11.2764,20.61,-9.3336,5,2,1,0
"2878",(02/01/18 01:45:00),8.68514705882353,5.5,10.8622,20.5612,-9.699,5,2,1,0
"2879",(02/01/18 02:00:00),5.29170716112532,5.625,11.2598,20.5056,-9.2458,5,2,2,0
"2880",(02/01/18 02:15:00),5.16891304347826,5.625,11.5672,20.4762,-8.909,5,2,2,0
"2881",(02/01/18 02:30:00),4.54118925831202,5.5,11.7601,20.4406,-8.6805,5,2,2,0
"2882",(02/01/18 02:45:00),2.2656905370844,5.5,11.8434,20.4181,-8.5747,5,2,2,0
"2883",(02/01/18 03:00:00),0.863120204603581,5.625,11.8288,20.3787,-8.5499,5,2,3,0
"2884",(02/01/18 03:15:00),0.475696930946292,5.25,11.9535,20.3431,-8.3896,5,2,3,0
"2885",(02/01/18 03:30:00),0.27462915601023,5.25,11.9627,20.3068,-8.3441,5,2,3,0
"2886",(02/01/18 03:45:00),0.132410485933504,5.25,12.2123,20.2875,-8.0752,5,2,3,0
"2887",(02/01/18 04:00:00),0.058849104859335,5.25,12.24,20.2418,-8.0018,5,2,4,0
"2888",(02/01/18 04:15:00),0.004904092071611,5.25,12.3146,20.2287,-7.9141,5,2,4,0
"2889",(02/01/18 04:30:00),0.009808184143223,5.25,12.3499,20.1862,-7.8363,5,2,4,0
"2890",(02/01/18 04:45:00),0,5.25,12.4085,20.1606,-7.7521,5,2,4,0
"2891",(02/01/18 05:00:00),0.004904092071611,5.375,12.3285,20.1418,-7.8133,5,2,5,0
"2892",(02/01/18 05:15:00),0.044520460358056,7.375,12.0693,20.0756,-8.0063,5,2,5,0
"2893",(02/01/18 05:30:00),0.11769820971867,8.375,11.7809,19.9775,-8.1966,5,2,5,0
"2894",(02/01/18 05:45:00),0.112794117647059,8.375,11.3965,19.9443,-8.5478,5,2,5,0
"2895",(02/01/18 06:00:00),5.42882992327366,8.625,11.4933,19.9018,-8.4085,5,2,6,0
"2896",(02/01/18 06:15:00),5.53181585677749,8.5,11.5711,19.8481,-8.277,5,2,6,0
"2897",(02/01/18 06:30:00),2.40790920716113,8.75,11.8994,19.8481,-7.9487,5,2,6,0
"2898",(02/01/18 06:45:00),1.53007672634271,33.875,11.9726,19.9074,-7.9348,5,2,6,0
"2899",(02/01/18 07:00:00),0.260108695652174,31.125,12.0527,20.0387,-7.986,5,2,7,1
"2900",(02/01/18 07:15:00),0.166739130434783,32.25,12.0483,20.2243,-8.176,5,2,7,1
"2901",(02/01/18 07:30:00),0.205971867007673,26.625,11.8695,20.4162,-8.5467,5,2,7,1
"2902",(02/01/18 07:45:00),0.804654731457801,20,11.9332,20.6025,-8.6693,5,2,7,1
"2903",(02/01/18 08:00:00),6.31402173913044,27.5,11.9003,20.7381,-8.8378,5,2,8,1
"2904",(02/01/18 08:15:00),39.8520012787724,28.3,12.1117,20.8675,-8.7558,5,2,8,1
"2905",(02/01/18 08:30:00),48.170300511509,32.35,12.0577,21.0475,-8.9898,5,2,8,1
"2906",(02/01/18 08:45:00),72.0192455242967,34.9,12.0064,21.2481,-9.2417,5,2,8,1
"2907",(02/01/18 09:00:00),96.8621099744246,42.5,12.1092,21.4543,-9.3451,5,2,9,1
"2908",(02/01/18 09:15:00),119.20834398977,34.675,12.147,21.6656,-9.5186,5,2,9,1
"2909",(02/01/18 09:30:00),95.864820971867,36.825,12.0522,21.8956,-9.8434,5,2,9,1
"2910",(02/01/18 09:45:00),286.928938618926,37.45,11.982,22.1006,-10.1186,5,2,9,1
"2911",(02/01/18 10:00:00),434.452333759591,32.225,12.3251,22.2312,-9.9061,5,2,10,1
"2912",(02/01/18 10:15:00),468.660965473146,35.525,12.7024,22.3656,-9.6632,5,2,10,1
"2913",(02/01/18 10:30:00),536.252896419437,33.475,13.1562,22.4581,-9.3019,5,2,10,1
"2914",(02/01/18 10:45:00),556.975147058824,35.9,13.4811,22.4468,-8.9657,5,2,10,1
